subject_id,workflow_id,task,reducer,data.no-there-are-no-jets-in-this-image-sequence,data.aggregation_version,data.yes-there-is-at-least-one-jet-in-this-image-sequence
70439493,18563,T0,question_reducer,1.0,3.6.0,2.0
70439494,18563,T0,question_reducer,3.0,3.6.0,
70439495,18563,T0,question_reducer,2.0,3.6.0,1.0
70439496,18563,T0,question_reducer,2.0,3.6.0,1.0
70439497,18563,T0,question_reducer,3.0,3.6.0,
70439498,18563,T0,question_reducer,1.0,3.6.0,2.0
70439499,18563,T0,question_reducer,3.0,3.6.0,
70439500,18563,T0,question_reducer,1.0,3.6.0,2.0
70439501,18563,T0,question_reducer,3.0,3.6.0,
70439502,18563,T0,question_reducer,3.0,3.6.0,
70439503,18563,T0,question_reducer,3.0,3.6.0,
70439504,18563,T0,question_reducer,2.0,3.6.0,1.0
70439505,18563,T0,question_reducer,2.0,3.6.0,1.0
70439506,18563,T0,question_reducer,3.0,3.6.0,
70439507,18563,T0,question_reducer,2.0,3.6.0,1.0
70439508,18563,T0,question_reducer,2.0,3.6.0,1.0
70439509,18563,T0,question_reducer,2.0,3.6.0,1.0
70439510,18563,T0,question_reducer,3.0,3.6.0,
70439511,18563,T0,question_reducer,3.0,3.6.0,
70439512,18563,T0,question_reducer,2.0,3.6.0,1.0
70439513,18563,T0,question_reducer,2.0,3.6.0,1.0
70439514,18563,T0,question_reducer,3.0,3.6.0,
70439515,18563,T0,question_reducer,3.0,3.6.0,
70439516,18563,T0,question_reducer,3.0,3.6.0,
70439517,18563,T0,question_reducer,2.0,3.6.0,2.0
70439518,18563,T0,question_reducer,2.0,3.6.0,1.0
70439519,18563,T0,question_reducer,2.0,3.6.0,1.0
70439520,18563,T0,question_reducer,,3.6.0,3.0
70439521,18563,T0,question_reducer,,3.6.0,3.0
70439522,18563,T0,question_reducer,,3.6.0,3.0
70439523,18563,T0,question_reducer,,3.6.0,3.0
70439524,18563,T0,question_reducer,,3.6.0,3.0
70439525,18563,T0,question_reducer,1.0,3.6.0,2.0
70439526,18563,T0,question_reducer,2.0,3.6.0,1.0
70439527,18563,T0,question_reducer,1.0,3.6.0,2.0
70439528,18563,T0,question_reducer,,3.6.0,3.0
70439529,18563,T0,question_reducer,3.0,3.6.0,
70439530,18563,T0,question_reducer,2.0,3.6.0,1.0
70439531,18563,T0,question_reducer,1.0,3.6.0,2.0
70439532,18563,T0,question_reducer,2.0,3.6.0,1.0
70439533,18563,T0,question_reducer,3.0,3.6.0,
70439534,18563,T0,question_reducer,3.0,3.6.0,
70439535,18563,T0,question_reducer,2.0,3.6.0,1.0
70439536,18563,T0,question_reducer,1.0,3.6.0,2.0
70439537,18563,T0,question_reducer,3.0,3.6.0,
70439538,18563,T0,question_reducer,2.0,3.6.0,2.0
70439539,18563,T0,question_reducer,3.0,3.6.0,
70439540,18563,T0,question_reducer,3.0,3.6.0,
70439541,18563,T0,question_reducer,2.0,3.6.0,1.0
70439542,18563,T0,question_reducer,3.0,3.6.0,
70439543,18563,T0,question_reducer,3.0,3.6.0,
70439544,18563,T0,question_reducer,3.0,3.6.0,
70439545,18563,T0,question_reducer,3.0,3.6.0,
70439546,18563,T0,question_reducer,3.0,3.6.0,
70439547,18563,T0,question_reducer,2.0,3.6.0,1.0
70439548,18563,T0,question_reducer,2.0,3.6.0,1.0
70439549,18563,T0,question_reducer,3.0,3.6.0,
70439550,18563,T0,question_reducer,1.0,3.6.0,2.0
70439551,18563,T0,question_reducer,,3.6.0,3.0
70439552,18563,T0,question_reducer,3.0,3.6.0,
70439553,18563,T0,question_reducer,3.0,3.6.0,
70439554,18563,T0,question_reducer,3.0,3.6.0,1.0
70439555,18563,T0,question_reducer,3.0,3.6.0,
70439556,18563,T0,question_reducer,2.0,3.6.0,1.0
70439557,18563,T0,question_reducer,2.0,3.6.0,1.0
70439558,18563,T0,question_reducer,3.0,3.6.0,
70439559,18563,T0,question_reducer,4.0,3.6.0,
70439560,18563,T0,question_reducer,3.0,3.6.0,
70439561,18563,T0,question_reducer,3.0,3.6.0,
70439562,18563,T0,question_reducer,3.0,3.6.0,
70439563,18563,T0,question_reducer,3.0,3.6.0,
70439564,18563,T0,question_reducer,2.0,3.6.0,1.0
70439565,18563,T0,question_reducer,3.0,3.6.0,
70439566,18563,T0,question_reducer,3.0,3.6.0,
70439567,18563,T0,question_reducer,2.0,3.6.0,1.0
70439568,18563,T0,question_reducer,3.0,3.6.0,
70439569,18563,T0,question_reducer,3.0,3.6.0,
70439570,18563,T0,question_reducer,2.0,3.6.0,1.0
70439571,18563,T0,question_reducer,3.0,3.6.0,
70439572,18563,T0,question_reducer,1.0,3.6.0,2.0
70439573,18563,T0,question_reducer,3.0,3.6.0,
70439574,18563,T0,question_reducer,3.0,3.6.0,
70439575,18563,T0,question_reducer,2.0,3.6.0,1.0
70439576,18563,T0,question_reducer,3.0,3.6.0,
70439577,18563,T0,question_reducer,2.0,3.6.0,1.0
70439578,18563,T0,question_reducer,3.0,3.6.0,
70439579,18563,T0,question_reducer,4.0,3.6.0,
70439580,18563,T0,question_reducer,3.0,3.6.0,1.0
70439581,18563,T0,question_reducer,3.0,3.6.0,
70439582,18563,T0,question_reducer,3.0,3.6.0,1.0
70439583,18563,T0,question_reducer,3.0,3.6.0,
70439584,18563,T0,question_reducer,3.0,3.6.0,1.0
70439585,18563,T0,question_reducer,3.0,3.6.0,
70439586,18563,T0,question_reducer,3.0,3.6.0,
70439587,18563,T0,question_reducer,4.0,3.6.0,
70439588,18563,T0,question_reducer,3.0,3.6.0,
70439589,18563,T0,question_reducer,1.0,3.6.0,2.0
70439590,18563,T0,question_reducer,2.0,3.6.0,1.0
70439591,18563,T0,question_reducer,3.0,3.6.0,
70439592,18563,T0,question_reducer,3.0,3.6.0,
70439593,18563,T0,question_reducer,3.0,3.6.0,
70439594,18563,T0,question_reducer,3.0,3.6.0,
70439595,18563,T0,question_reducer,3.0,3.6.0,1.0
70439596,18563,T0,question_reducer,3.0,3.6.0,
70439597,18563,T0,question_reducer,3.0,3.6.0,
70439598,18563,T0,question_reducer,3.0,3.6.0,
70439599,18563,T0,question_reducer,3.0,3.6.0,
70439600,18563,T0,question_reducer,1.0,3.6.0,2.0
70439601,18563,T0,question_reducer,2.0,3.6.0,1.0
70439602,18563,T0,question_reducer,1.0,3.6.0,2.0
70439603,18563,T0,question_reducer,2.0,3.6.0,1.0
70439604,18563,T0,question_reducer,3.0,3.6.0,
70439605,18563,T0,question_reducer,2.0,3.6.0,1.0
70439606,18563,T0,question_reducer,3.0,3.6.0,
70439607,18563,T0,question_reducer,3.0,3.6.0,
70439608,18563,T0,question_reducer,3.0,3.6.0,
70439609,18563,T0,question_reducer,3.0,3.6.0,
70439610,18563,T0,question_reducer,3.0,3.6.0,
70439611,18563,T0,question_reducer,2.0,3.6.0,1.0
70439612,18563,T0,question_reducer,2.0,3.6.0,1.0
70439613,18563,T0,question_reducer,1.0,3.6.0,2.0
70439614,18563,T0,question_reducer,3.0,3.6.0,
70439615,18563,T0,question_reducer,2.0,3.6.0,1.0
70439616,18563,T0,question_reducer,3.0,3.6.0,1.0
70439617,18563,T0,question_reducer,3.0,3.6.0,
70439618,18563,T0,question_reducer,3.0,3.6.0,
70439619,18563,T0,question_reducer,2.0,3.6.0,1.0
70439620,18563,T0,question_reducer,3.0,3.6.0,
70439621,18563,T0,question_reducer,3.0,3.6.0,
70439622,18563,T0,question_reducer,2.0,3.6.0,1.0
70439623,18563,T0,question_reducer,3.0,3.6.0,
70439624,18563,T0,question_reducer,3.0,3.6.0,
70439625,18563,T0,question_reducer,3.0,3.6.0,
70439626,18563,T0,question_reducer,2.0,3.6.0,1.0
70439627,18563,T0,question_reducer,3.0,3.6.0,
70439628,18563,T0,question_reducer,2.0,3.6.0,1.0
70439629,18563,T0,question_reducer,3.0,3.6.0,
70439630,18563,T0,question_reducer,,3.6.0,3.0
70439631,18563,T0,question_reducer,3.0,3.6.0,1.0
70439632,18563,T0,question_reducer,2.0,3.6.0,1.0
70439633,18563,T0,question_reducer,2.0,3.6.0,1.0
70439634,18563,T0,question_reducer,3.0,3.6.0,
70439635,18563,T0,question_reducer,3.0,3.6.0,
70439636,18563,T0,question_reducer,3.0,3.6.0,
70439637,18563,T0,question_reducer,3.0,3.6.0,
70439638,18563,T0,question_reducer,3.0,3.6.0,
70439639,18563,T0,question_reducer,2.0,3.6.0,1.0
70439640,18563,T0,question_reducer,2.0,3.6.0,1.0
70439641,18563,T0,question_reducer,3.0,3.6.0,
70439642,18563,T0,question_reducer,2.0,3.6.0,1.0
70439643,18563,T0,question_reducer,3.0,3.6.0,
70439644,18563,T0,question_reducer,3.0,3.6.0,
70439645,18563,T0,question_reducer,3.0,3.6.0,
70439646,18563,T0,question_reducer,3.0,3.6.0,
70439647,18563,T0,question_reducer,3.0,3.6.0,
70439648,18563,T0,question_reducer,3.0,3.6.0,
70439649,18563,T0,question_reducer,3.0,3.6.0,
70439650,18563,T0,question_reducer,3.0,3.6.0,
70439651,18563,T0,question_reducer,2.0,3.6.0,1.0
70439652,18563,T0,question_reducer,2.0,3.6.0,1.0
70439653,18563,T0,question_reducer,2.0,3.6.0,2.0
70439654,18563,T0,question_reducer,4.0,3.6.0,
70439655,18563,T0,question_reducer,3.0,3.6.0,
70439656,18563,T0,question_reducer,3.0,3.6.0,
70439657,18563,T0,question_reducer,3.0,3.6.0,
70439658,18563,T0,question_reducer,3.0,3.6.0,
70439659,18563,T0,question_reducer,2.0,3.6.0,1.0
70439660,18563,T0,question_reducer,3.0,3.6.0,
70439661,18563,T0,question_reducer,3.0,3.6.0,
70439662,18563,T0,question_reducer,3.0,3.6.0,
70439663,18563,T0,question_reducer,3.0,3.6.0,
70439664,18563,T0,question_reducer,3.0,3.6.0,
70439665,18563,T0,question_reducer,2.0,3.6.0,1.0
70439666,18563,T0,question_reducer,3.0,3.6.0,
70439667,18563,T0,question_reducer,3.0,3.6.0,
70439668,18563,T0,question_reducer,1.0,3.6.0,2.0
70439669,18563,T0,question_reducer,2.0,3.6.0,1.0
70439670,18563,T0,question_reducer,3.0,3.6.0,
70439671,18563,T0,question_reducer,2.0,3.6.0,1.0
70439672,18563,T0,question_reducer,4.0,3.6.0,
70439673,18563,T0,question_reducer,2.0,3.6.0,1.0
70439674,18563,T0,question_reducer,3.0,3.6.0,
70439675,18563,T0,question_reducer,2.0,3.6.0,1.0
70439676,18563,T0,question_reducer,3.0,3.6.0,
70439677,18563,T0,question_reducer,3.0,3.6.0,
70439678,18563,T0,question_reducer,3.0,3.6.0,
70439679,18563,T0,question_reducer,2.0,3.6.0,1.0
70439680,18563,T0,question_reducer,4.0,3.6.0,
70439681,18563,T0,question_reducer,3.0,3.6.0,
70439682,18563,T0,question_reducer,4.0,3.6.0,
70439683,18563,T0,question_reducer,2.0,3.6.0,1.0
70439684,18563,T0,question_reducer,3.0,3.6.0,
70439685,18563,T0,question_reducer,3.0,3.6.0,
70439686,18563,T0,question_reducer,3.0,3.6.0,
70439687,18563,T0,question_reducer,2.0,3.6.0,1.0
70439688,18563,T0,question_reducer,1.0,3.6.0,2.0
70439689,18563,T0,question_reducer,3.0,3.6.0,2.0
70439690,18563,T0,question_reducer,3.0,3.6.0,
70439691,18563,T0,question_reducer,4.0,3.6.0,
70439692,18563,T0,question_reducer,3.0,3.6.0,
70439693,18563,T0,question_reducer,3.0,3.6.0,
70439694,18563,T0,question_reducer,2.0,3.6.0,1.0
70439695,18563,T0,question_reducer,3.0,3.6.0,
70439696,18563,T0,question_reducer,3.0,3.6.0,
70439697,18563,T0,question_reducer,1.0,3.6.0,2.0
70439698,18563,T0,question_reducer,3.0,3.6.0,
70439699,18563,T0,question_reducer,3.0,3.6.0,
70439700,18563,T0,question_reducer,2.0,3.6.0,1.0
70439701,18563,T0,question_reducer,3.0,3.6.0,
70439702,18563,T0,question_reducer,3.0,3.6.0,
70439703,18563,T0,question_reducer,3.0,3.6.0,
70439704,18563,T0,question_reducer,3.0,3.6.0,
70439705,18563,T0,question_reducer,2.0,3.6.0,2.0
70439706,18563,T0,question_reducer,1.0,3.6.0,2.0
70439707,18563,T0,question_reducer,3.0,3.6.0,
70439708,18563,T0,question_reducer,3.0,3.6.0,
70439709,18563,T0,question_reducer,2.0,3.6.0,1.0
70439710,18563,T0,question_reducer,2.0,3.6.0,1.0
70439711,18563,T0,question_reducer,2.0,3.6.0,1.0
70439712,18563,T0,question_reducer,2.0,3.6.0,1.0
70439713,18563,T0,question_reducer,3.0,3.6.0,
70439714,18563,T0,question_reducer,2.0,3.6.0,1.0
70439715,18563,T0,question_reducer,1.0,3.6.0,2.0
70439716,18563,T0,question_reducer,3.0,3.6.0,
70439717,18563,T0,question_reducer,3.0,3.6.0,
70439718,18563,T0,question_reducer,3.0,3.6.0,
70439719,18563,T0,question_reducer,2.0,3.6.0,1.0
70439720,18563,T0,question_reducer,3.0,3.6.0,
70439721,18563,T0,question_reducer,,3.6.0,3.0
70439722,18563,T0,question_reducer,2.0,3.6.0,1.0
70439723,18563,T0,question_reducer,2.0,3.6.0,1.0
70439724,18563,T0,question_reducer,2.0,3.6.0,1.0
70439725,18563,T0,question_reducer,4.0,3.6.0,
70439726,18563,T0,question_reducer,2.0,3.6.0,1.0
70439727,18563,T0,question_reducer,2.0,3.6.0,1.0
70439728,18563,T0,question_reducer,1.0,3.6.0,2.0
70439729,18563,T0,question_reducer,2.0,3.6.0,1.0
70439730,18563,T0,question_reducer,4.0,3.6.0,
70439731,18563,T0,question_reducer,3.0,3.6.0,
70439732,18563,T0,question_reducer,3.0,3.6.0,
70439733,18563,T0,question_reducer,3.0,3.6.0,1.0
70439734,18563,T0,question_reducer,2.0,3.6.0,1.0
70439735,18563,T0,question_reducer,3.0,3.6.0,
70439736,18563,T0,question_reducer,1.0,3.6.0,2.0
70439737,18563,T0,question_reducer,,3.6.0,3.0
70439738,18563,T0,question_reducer,2.0,3.6.0,2.0
70439739,18563,T0,question_reducer,,3.6.0,3.0
70439740,18563,T0,question_reducer,1.0,3.6.0,2.0
70439741,18563,T0,question_reducer,,3.6.0,3.0
70439742,18563,T0,question_reducer,,3.6.0,3.0
70439743,18563,T0,question_reducer,2.0,3.6.0,2.0
70439744,18563,T0,question_reducer,1.0,3.6.0,3.0
70439745,18563,T0,question_reducer,,3.6.0,3.0
70439746,18563,T0,question_reducer,1.0,3.6.0,2.0
70439747,18563,T0,question_reducer,1.0,3.6.0,2.0
70439748,18563,T0,question_reducer,2.0,3.6.0,1.0
70439749,18563,T0,question_reducer,3.0,3.6.0,
70439750,18563,T0,question_reducer,1.0,3.6.0,2.0
70439751,18563,T0,question_reducer,1.0,3.6.0,2.0
70439752,18563,T0,question_reducer,3.0,3.6.0,
70439753,18563,T0,question_reducer,2.0,3.6.0,1.0
70439754,18563,T0,question_reducer,3.0,3.6.0,
70439755,18563,T0,question_reducer,2.0,3.6.0,1.0
70439756,18563,T0,question_reducer,1.0,3.6.0,2.0
70439757,18563,T0,question_reducer,3.0,3.6.0,
70439758,18563,T0,question_reducer,2.0,3.6.0,1.0
70439759,18563,T0,question_reducer,,3.6.0,3.0
70439760,18563,T0,question_reducer,,3.6.0,4.0
70439761,18563,T0,question_reducer,,3.6.0,3.0
70439762,18563,T0,question_reducer,1.0,3.6.0,2.0
70439763,18563,T0,question_reducer,,3.6.0,3.0
70439764,18563,T0,question_reducer,2.0,3.6.0,1.0
70439765,18563,T0,question_reducer,1.0,3.6.0,3.0
70439766,18563,T0,question_reducer,1.0,3.6.0,2.0
70439767,18563,T0,question_reducer,3.0,3.6.0,1.0
70439768,18563,T0,question_reducer,1.0,3.6.0,2.0
70439769,18563,T0,question_reducer,2.0,3.6.0,1.0
70439770,18563,T0,question_reducer,1.0,3.6.0,2.0
70439771,18563,T0,question_reducer,1.0,3.6.0,2.0
70439772,18563,T0,question_reducer,3.0,3.6.0,1.0
70439773,18563,T0,question_reducer,3.0,3.6.0,
70439774,18563,T0,question_reducer,3.0,3.6.0,1.0
70439775,18563,T0,question_reducer,3.0,3.6.0,
70439776,18563,T0,question_reducer,3.0,3.6.0,
70439777,18563,T0,question_reducer,2.0,3.6.0,1.0
70439778,18563,T0,question_reducer,1.0,3.6.0,2.0
70439779,18563,T0,question_reducer,1.0,3.6.0,2.0
70439780,18563,T0,question_reducer,2.0,3.6.0,1.0
70439781,18563,T0,question_reducer,3.0,3.6.0,
70439782,18563,T0,question_reducer,3.0,3.6.0,
70439783,18563,T0,question_reducer,,3.6.0,3.0
70439784,18563,T0,question_reducer,,3.6.0,3.0
70439785,18563,T0,question_reducer,,3.6.0,3.0
70439786,18563,T0,question_reducer,,3.6.0,3.0
70439787,18563,T0,question_reducer,,3.6.0,3.0
70439788,18563,T0,question_reducer,,3.6.0,3.0
70439789,18563,T0,question_reducer,,3.6.0,3.0
70439790,18563,T0,question_reducer,1.0,3.6.0,2.0
70439791,18563,T0,question_reducer,3.0,3.6.0,
70439792,18563,T0,question_reducer,3.0,3.6.0,
70439793,18563,T0,question_reducer,1.0,3.6.0,2.0
70439794,18563,T0,question_reducer,,3.6.0,3.0
70439795,18563,T0,question_reducer,,3.6.0,4.0
70439796,18563,T0,question_reducer,1.0,3.6.0,2.0
70439797,18563,T0,question_reducer,1.0,3.6.0,3.0
70439798,18563,T0,question_reducer,1.0,3.6.0,2.0
70439799,18563,T0,question_reducer,,3.6.0,3.0
70439800,18563,T0,question_reducer,,3.6.0,3.0
70439801,18563,T0,question_reducer,1.0,3.6.0,3.0
70439802,18563,T0,question_reducer,2.0,3.6.0,1.0
70439803,18563,T0,question_reducer,3.0,3.6.0,
70439804,18563,T0,question_reducer,2.0,3.6.0,1.0
70439805,18563,T0,question_reducer,3.0,3.6.0,
70439806,18563,T0,question_reducer,3.0,3.6.0,
70439807,18563,T0,question_reducer,3.0,3.6.0,
70439808,18563,T0,question_reducer,3.0,3.6.0,
70439809,18563,T0,question_reducer,3.0,3.6.0,
70439810,18563,T0,question_reducer,3.0,3.6.0,
70439811,18563,T0,question_reducer,2.0,3.6.0,1.0
70439812,18563,T0,question_reducer,2.0,3.6.0,1.0
70439813,18563,T0,question_reducer,3.0,3.6.0,
70439814,18563,T0,question_reducer,2.0,3.6.0,2.0
70439815,18563,T0,question_reducer,4.0,3.6.0,
70439816,18563,T0,question_reducer,3.0,3.6.0,
70439817,18563,T0,question_reducer,3.0,3.6.0,
70439818,18563,T0,question_reducer,3.0,3.6.0,
70439819,18563,T0,question_reducer,3.0,3.6.0,
70439820,18563,T0,question_reducer,3.0,3.6.0,
70439821,18563,T0,question_reducer,3.0,3.6.0,
70439822,18563,T0,question_reducer,3.0,3.6.0,
70439823,18563,T0,question_reducer,3.0,3.6.0,
70439824,18563,T0,question_reducer,4.0,3.6.0,
70439825,18563,T0,question_reducer,2.0,3.6.0,1.0
70439826,18563,T0,question_reducer,1.0,3.6.0,2.0
70439827,18563,T0,question_reducer,2.0,3.6.0,2.0
70439828,18563,T0,question_reducer,1.0,3.6.0,2.0
70439829,18563,T0,question_reducer,2.0,3.6.0,1.0
70439830,18563,T0,question_reducer,3.0,3.6.0,
70439831,18563,T0,question_reducer,3.0,3.6.0,1.0
70439832,18563,T0,question_reducer,2.0,3.6.0,1.0
70439833,18563,T0,question_reducer,3.0,3.6.0,1.0
70439834,18563,T0,question_reducer,3.0,3.6.0,
70439835,18563,T0,question_reducer,3.0,3.6.0,
70439836,18563,T0,question_reducer,3.0,3.6.0,
70439837,18563,T0,question_reducer,3.0,3.6.0,
70439838,18563,T0,question_reducer,3.0,3.6.0,
70439839,18563,T0,question_reducer,3.0,3.6.0,
70439840,18563,T0,question_reducer,3.0,3.6.0,
70439841,18563,T0,question_reducer,2.0,3.6.0,1.0
70439842,18563,T0,question_reducer,3.0,3.6.0,
70439843,18563,T0,question_reducer,2.0,3.6.0,2.0
70439844,18563,T0,question_reducer,1.0,3.6.0,2.0
70439845,18563,T0,question_reducer,2.0,3.6.0,1.0
70439846,18563,T0,question_reducer,2.0,3.6.0,1.0
70439847,18563,T0,question_reducer,1.0,3.6.0,2.0
70439848,18563,T0,question_reducer,2.0,3.6.0,1.0
70439849,18563,T0,question_reducer,1.0,3.6.0,2.0
70439850,18563,T0,question_reducer,,3.6.0,3.0
70439851,18563,T0,question_reducer,1.0,3.6.0,2.0
70439852,18563,T0,question_reducer,1.0,3.6.0,3.0
70439853,18563,T0,question_reducer,1.0,3.6.0,2.0
70439854,18563,T0,question_reducer,,3.6.0,3.0
70439855,18563,T0,question_reducer,,3.6.0,3.0
70439856,18563,T0,question_reducer,,3.6.0,3.0
70439857,18563,T0,question_reducer,1.0,3.6.0,2.0
70439858,18563,T0,question_reducer,2.0,3.6.0,2.0
70439859,18563,T0,question_reducer,1.0,3.6.0,2.0
70439860,18563,T0,question_reducer,1.0,3.6.0,2.0
70439861,18563,T0,question_reducer,,3.6.0,3.0
70439862,18563,T0,question_reducer,,3.6.0,3.0
70439863,18563,T0,question_reducer,1.0,3.6.0,2.0
70439864,18563,T0,question_reducer,1.0,3.6.0,2.0
70439865,18563,T0,question_reducer,1.0,3.6.0,2.0
70439866,18563,T0,question_reducer,,3.6.0,3.0
70439867,18563,T0,question_reducer,,3.6.0,3.0
70439868,18563,T0,question_reducer,1.0,3.6.0,2.0
70439869,18563,T0,question_reducer,1.0,3.6.0,2.0
70439870,18563,T0,question_reducer,1.0,3.6.0,2.0
70439871,18563,T0,question_reducer,3.0,3.6.0,1.0
70439872,18563,T0,question_reducer,,3.6.0,3.0
70439873,18563,T0,question_reducer,2.0,3.6.0,1.0
70439874,18563,T0,question_reducer,1.0,3.6.0,2.0
70439875,18563,T0,question_reducer,2.0,3.6.0,2.0
70439876,18563,T0,question_reducer,,3.6.0,3.0
70439877,18563,T0,question_reducer,3.0,3.6.0,
70439878,18563,T0,question_reducer,3.0,3.6.0,
70439879,18563,T0,question_reducer,3.0,3.6.0,
70439880,18563,T0,question_reducer,2.0,3.6.0,1.0
70439881,18563,T0,question_reducer,1.0,3.6.0,2.0
70439882,18563,T0,question_reducer,1.0,3.6.0,2.0
70439883,18563,T0,question_reducer,3.0,3.6.0,
70439884,18563,T0,question_reducer,1.0,3.6.0,2.0
70439885,18563,T0,question_reducer,,3.6.0,4.0
70439886,18563,T0,question_reducer,1.0,3.6.0,2.0
70439887,18563,T0,question_reducer,2.0,3.6.0,2.0
70439888,18563,T0,question_reducer,1.0,3.6.0,2.0
70439889,18563,T0,question_reducer,2.0,3.6.0,1.0
70439890,18563,T0,question_reducer,1.0,3.6.0,2.0
70439891,18563,T0,question_reducer,3.0,3.6.0,2.0
70439892,18563,T0,question_reducer,2.0,3.6.0,1.0
70439893,18563,T0,question_reducer,1.0,3.6.0,2.0
70439894,18563,T0,question_reducer,1.0,3.6.0,2.0
70439895,18563,T0,question_reducer,,3.6.0,3.0
70439896,18563,T0,question_reducer,,3.6.0,3.0
70439897,18563,T0,question_reducer,,3.6.0,6.0
70439898,18563,T0,question_reducer,,3.6.0,3.0
70439899,18563,T0,question_reducer,,3.6.0,4.0
70439900,18563,T0,question_reducer,1.0,3.6.0,2.0
70439901,18563,T0,question_reducer,1.0,3.6.0,3.0
70439902,18563,T0,question_reducer,,3.6.0,3.0
70439903,18563,T0,question_reducer,,3.6.0,3.0
70439904,18563,T0,question_reducer,,3.6.0,3.0
70439905,18563,T0,question_reducer,,3.6.0,3.0
70439906,18563,T0,question_reducer,2.0,3.6.0,1.0
70439907,18563,T0,question_reducer,1.0,3.6.0,2.0
70439908,18563,T0,question_reducer,,3.6.0,3.0
70439909,18563,T0,question_reducer,1.0,3.6.0,2.0
70439910,18563,T0,question_reducer,,3.6.0,3.0
70439911,18563,T0,question_reducer,,3.6.0,3.0
70439912,18563,T0,question_reducer,,3.6.0,3.0
70439913,18563,T0,question_reducer,1.0,3.6.0,2.0
70439914,18563,T0,question_reducer,,3.6.0,4.0
70439915,18563,T0,question_reducer,,3.6.0,4.0
70439916,18563,T0,question_reducer,1.0,3.6.0,2.0
70439917,18563,T0,question_reducer,1.0,3.6.0,2.0
70439918,18563,T0,question_reducer,2.0,3.6.0,1.0
70439919,18563,T0,question_reducer,1.0,3.6.0,2.0
70439920,18563,T0,question_reducer,4.0,3.6.0,
70439921,18563,T0,question_reducer,,3.6.0,3.0
70439922,18563,T0,question_reducer,,3.6.0,3.0
70439923,18563,T0,question_reducer,1.0,3.6.0,2.0
70439924,18563,T0,question_reducer,,3.6.0,3.0
70439925,18563,T0,question_reducer,1.0,3.6.0,2.0
70439926,18563,T0,question_reducer,,3.6.0,4.0
70439927,18563,T0,question_reducer,,3.6.0,3.0
70439928,18563,T0,question_reducer,,3.6.0,3.0
70439929,18563,T0,question_reducer,1.0,3.6.0,2.0
70439930,18563,T0,question_reducer,,3.6.0,3.0
70439931,18563,T0,question_reducer,1.0,3.6.0,2.0
70439932,18563,T0,question_reducer,1.0,3.6.0,2.0
